282,82845,"Tordera",NULL,34.3458,21,8,NULL,201801011500,13420,34,"Maresme"
283,82858,"Torelló","13.5064",7.5169,24,8,20150730,201707262100,13269,508,"Osona"
284,82861,"la Torre de Claramunt","14.94",0.93,6,8,20111214,201707262100,3298,363,"Anoia"
285,82877,"Torrelavit",NULL,5.3899,3,8,NULL,201707262100,1232,202,"Alt Penedès"
286,82883,"Torrelles de Foix",NULL,27.4164,3,8,NULL,201707262100,2252,367,"Alt Penedès"
287,82896,"Torrelles de Llobregat",NULL,13.8001,11,8,NULL,201707262100,4861,126,"Baix Llobregat"
288,82900,"Ullastrell",NULL,8.6088,40,8,NULL,201707262100,1529,342,"Vallès Occidental"
289,82917,"Vacarisses",NULL,13.9839,40,8,NULL,201801011500,5094,382,"Vallès Occidental"
290,82922,"Vallbona d'Anoia","6.43",94.0293,6,8,20101215,201707262100,1311,289,"Anoia"
291,82938,"Vallcebre","28.0453",11.3244,14,8,20130529,201707262100,276,1123,"Berguedà"
292,82943,"Vallgorguina",NULL,7.4156,41,8,NULL,201707262100,2016,222,"Vallès Oriental"
293,82956,"Vallirana",NULL,5.85,11,8,NULL,201707262100,12928,177,"Baix Llobregat"
294,82969,"Vallromanes",NULL,7.0351,41,8,NULL,201707262100,2094,153,"Vallès Oriental"
295,82975,"Veciana","38.9572",6.9798,6,8,20130529,201707262100,167,564,"Anoia"
296,82981,"Vic",NULL,13.8908,24,8,NULL,201707262100,38747,484,"Osona"
297,82994,"Vilada",NULL,14.1139,14,8,NULL,201707262100,516,757,"Berguedà"
298,83008,"Viladecavalls",NULL,3.376,40,8,NULL,201801011500,7036,274,"Vallès Occidental"
299,83015,"Viladecans",NULL,27.603,11,8,NULL,201707262100,61168,18,"Baix Llobregat"
300,83020,"Vilanova del Camí","10.4793",17.4416,6,8,20150429,201707262100,12039,302,"Anoia"
301,83036,"Vilanova de Sau","57.9842",8.2031,24,8,20150730,201707262100,323,558,"Osona"
302,83041,"Vilobí del Penedès",NULL,24.914,3,8,NULL,201707262100,1033,286,"Alt Penedès"
303,83054,"Vilafranca del Penedès",NULL,61.7969,3,8,NULL,201707262100,36687,223,"Alt Penedès"
304,83067,"Vilalba Sasserra",NULL,51.3053,41,8,NULL,201707262100,581,200,"Vallès Oriental"
305,83073,"Vilanova i la Geltrú",NULL,4.4545,17,8,NULL,201707262100,62826,22,"Garraf"
306,83089,"Viver i Serrateix","67.1703",25.2471,14,8,20160505,201707262100,194,729,"Berguedà"
307,89019,"Rupit i Pruit",NULL,66.0811,24,8,NULL,201707262100,339,822,"Osona"
308,89024,"Vilanova del Vallès",NULL,16.9738,41,8,NULL,201707262100,3774,91,"Vallès Oriental"
309,89030,"Sant Julià de Cerdanyola",NULL,15.5248,14,8,NULL,201801011500,259,954,"Berguedà"
310,89045,"Badia del Vallès","0.93",12.6366,40,8,20040325,201707262100,14123,120,"Vallès Occidental"
311,89058,"la Palma de Cervelló","5.3899",17.2984,11,8,20160505,201707262100,2988,100,"Baix Llobregat"
312,170010,"Agullana",NULL,9.3051,2,17,NULL,201707262100,756,166,"Alt Empordà"
313,170025,"Aiguaviva",NULL,7.9901,20,17,NULL,201707262100,594,169,"Gironès"
314,170031,"Albanyà",NULL,10.8893,2,17,NULL,201707262100,137,239,"Alt Empordà"
315,170046,"Albons",NULL,6.5878,10,17,NULL,201707262100,620,25,"Baix Empordà"
316,170059,"el Far d'Empordà",NULL,30.8307,2,17,NULL,201707262100,483,44,"Alt Empordà"
317,170062,"Alp",NULL,28.4516,15,17,NULL,201707262100,1467,1158,"Cerdanya"
318,170078,"Amer","39.8970",47.0173,34,17,20150730,201707262100,2258,186,"Selva"
319,170084,"Anglès",NULL,30.4659,34,17,NULL,201707262100,5211,181,"Selva"
320,170097,"Arbúcies",NULL,43.9894,34,17,NULL,201707262100,6232,291,"Selva"
321,170101,"Argelaguer","12.62",33.5634,19,17,20100722,201707262100,418,183,"Garrotxa"
322,170118,"l'Armentera","5.85",15.57,2,17,20120620,201707262100,770,7,"Alt Empordà"
323,170123,"Avinyonet de Puigventós",NULL,32.63,2,17,NULL,201707262100,1241,70,"Alt Empordà"
324,170139,"Begur","20.84",18.7,10,17,20111214,201707262100,4076,200,"Baix Empordà"
325,170144,"la Vajol",NULL,8.49,2,17,NULL,201707262100,101,546,"Alt Empordà"
326,170157,"Banyoles","11.01",103.4955,28,17,20100722,201707262100,17309,172,"Pla de l'Estany"
327,170160,"Bàscara",NULL,44.62,2,17,NULL,201707262100,900,66,"Alt Empordà"
328,170182,"Bellcaire d'Empordà",NULL,19.4543,10,17,NULL,201707262100,672,35,"Baix Empordà"
329,170195,"Besalú","4.69",26.3092,19,17,20101117,201707262100,2257,151,"Garrotxa"
330,170209,"Bescanó","36.0286",93.5563,20,17,20160505,201707262100,3859,102,"Gironès"
331,170216,"Beuda","36.1713",45.3943,19,17,20160505,201707262100,164,338,"Garrotxa"
332,170221,"la Bisbal d'Empordà","20.7204",0.73,10,17,20160727,201707262100,9261,39,"Baix Empordà"
333,170237,"Blanes","17.70",13.8322,34,17,20111214,201707262100,37819,13,"Selva"
334,170242,"Bolvir",NULL,42.285,15,17,NULL,201707262100,295,1145,"Cerdanya"
335,170255,"Bordils","6.9876",21.6716,20,17,20140212,201707262100,1554,42,"Gironès"
336,170268,"Borrassà",NULL,30.8421,2,17,NULL,201707262100,614,73,"Alt Empordà"
337,170274,"Breda",NULL,55.6078,34,17,NULL,201707262100,3685,169,"Selva"
338,170280,"Brunyola",NULL,23.6008,34,17,NULL,201707262100,362,247,"Selva"
339,170293,"Boadella i les Escaules",NULL,18.8823,2,17,NULL,201707262100,230,82,"Alt Empordà"
340,170307,"Cabanes",NULL,43.4706,2,17,NULL,201707262100,917,26,"Alt Empordà"
341,170314,"Cabanelles","55.9924",29.3062,2,17,20160505,201707262100,240,194,"Alt Empordà"
342,170329,"Cadaqués",NULL,26.58,2,17,NULL,201707262100,2922,23,"Alt Empordà"
343,170335,"Caldes de Malavella","56.9372",70.1858,34,17,20141022,201707262100,5674,84,"Selva"
344,170340,"Calonge i Sant Antoni","33.5634",32.7661,10,17,20130529,201801011500,9458,22,"Baix Empordà"
345,170353,"Camós","15.57",6.7005,28,17,20100722,201707262100,677,168,"Pla de l'Estany"
346,170366,"Campdevànol","32.63",7.8968,31,17,20101117,201707262100,3499,738,"Ripollès"
347,170372,"Campelles","18.70",16.3938,31,17,20101117,201707262100,106,1303,"Ripollès"
348,170388,"Campllong","8.49",13.5064,20,17,20101215,201707262100,381,113,"Gironès"
349,170391,"Camprodon","103.4955",14.94,31,17,20140212,201707262100,2438,947,"Ripollès"
350,170405,"Canet d'Adri","44.62",23.7561,20,17,20101215,201707262100,576,217,"Gironès"
351,170412,"Cantallops",NULL,37.0203,2,17,NULL,201707262100,287,200,"Alt Empordà"
352,170427,"Capmany",NULL,13.5305,2,17,NULL,201707262100,494,107,"Alt Empordà"
353,170433,"Queralbs","93.5563",7.3494,31,17,20150128,201707262100,198,1236,"Ripollès"
354,170448,"Cassà de la Selva","45.3943",40.6264,20,17,20130529,201707262100,8780,137,"Gironès"
355,170464,"Castellfollit de la Roca","0.73",6.43,19,17,20041216,201707262100,993,296,"Garrotxa"
356,170470,"Castelló d'Empúries",NULL,28.0453,2,17,NULL,201707262100,10021,17,"Alt Empordà"
357,170486,"Castell-Platja d'Aro",NULL,22.1274,10,17,NULL,201707262100,9768,5,"Baix Empordà"
358,170499,"Celrà","19.6721",23.8598,20,17,20141022,201707262100,3783,71,"Gironès"
359,170502,"Cervià de Ter","10.0858",10.5693,20,17,20140212,201707262100,827,45,"Gironès"
360,170519,"Cistella",NULL,38.9572,2,17,NULL,201707262100,232,130,"Alt Empordà"
361,170524,"Siurana",NULL,30.9079,2,17,NULL,201707262100,181,33,"Alt Empordà"
362,170545,"Colera",NULL,22.213,2,17,NULL,201707262100,601,10,"Alt Empordà"
363,170558,"Colomers",NULL,20.0327,10,17,NULL,201707262100,213,41,"Baix Empordà"
364,170561,"Cornellà del Terri","27.83",20.5017,28,17,20111214,201707262100,2079,96,"Pla de l'Estany"
365,170577,"Corçà","16.1276",10.4793,10,17,20160727,201707262100,1261,43,"Baix Empordà"
366,170583,"Crespià","11.31",57.9842,28,17,20101215,201707262100,242,138,"Pla de l'Estany"
367,170600,"Darnius",NULL,9.4021,2,17,NULL,201707262100,547,193,"Alt Empordà"
368,170617,"Das",NULL,19.87,15,17,NULL,201707262100,176,1219,"Cerdanya"
369,170622,"l'Escala",NULL,5.8546,2,17,NULL,201707262100,8795,14,"Alt Empordà"
370,170638,"Espinelves","17.4854",34.043,24,17,20170426,201707262100,199,752,"Osona"
371,170643,"Espolla",NULL,67.1703,2,17,NULL,201707262100,367,124,"Alt Empordà"
372,170656,"Esponellà","15.77",49.1275,28,17,20101117,201707262100,437,142,"Pla de l'Estany"
373,170669,"Figueres",NULL,15.2078,2,17,NULL,201707262100,39641,39,"Alt Empordà"
374,170675,"Flaçà","6.8335",11.8468,20,17,20160505,201707262100,997,34,"Gironès"
375,170681,"Foixà",NULL,9.1207,10,17,NULL,201707262100,325,85,"Baix Empordà"
376,170694,"Fontanals de Cerdanya",NULL,44.0193,15,17,NULL,201707262100,425,1180,"Cerdanya"
377,170708,"Fontanilles",NULL,39.897,10,17,NULL,201801011500,175,29,"Baix Empordà"
378,170715,"Fontcoberta","17.08",16.3185,28,17,20111214,201707262100,1181,207,"Pla de l'Estany"
379,170736,"Fornells de la Selva","11.6728",86.4118,20,17,20170726,201707262100,1890,102,"Gironès"
380,170741,"Fortià",NULL,12.62,2,17,NULL,201707262100,582,8,"Alt Empordà"
381,170754,"Garrigàs",NULL,12.3152,2,17,NULL,201707262100,346,101,"Alt Empordà"
382,170767,"Garrigoles",NULL,20.84,10,17,NULL,201707262100,155,92,"Baix Empordà"
383,170773,"Garriguella",NULL,4.788,2,17,NULL,201707262100,731,56,"Alt Empordà"
384,170789,"Ger","32.76",11.01,15,17,20120620,201707262100,450,1135,"Cerdanya"
385,170792,"Girona","38.8562",16.8768,20,17,20170726,201707262100,89890,70,"Gironès"
386,170806,"Gombrèn","43.27",12.5935,31,17,20111214,201707262100,222,919,"Ripollès"
387,170813,"Gualta",NULL,4.2957,10,17,NULL,201707262100,358,15,"Baix Empordà"
388,170828,"Guils de Cerdanya",NULL,27.83,15,17,NULL,201707262100,438,1385,"Cerdanya"
389,170834,"Hostalric",NULL,16.1276,34,17,NULL,201707262100,3619,189,"Selva"
390,170849,"Isòvol",NULL,11.31,15,17,NULL,201707262100,265,1088,"Cerdanya"
391,170852,"Jafre",NULL,34.8834,10,17,NULL,201707262100,386,44,"Baix Empordà"
392,170865,"la Jonquera",NULL,14.626,2,17,NULL,201707262100,3020,110,"Alt Empordà"
393,170871,"Juià","8.3040",16.2256,20,17,20140212,201707262100,318,94,"Gironès"
394,170887,"Lladó",NULL,4.69,2,17,NULL,201707262100,591,197,"Alt Empordà"
395,170890,"Llagostera","77.0048",36.0286,20,17,20150730,201707262100,7062,160,"Gironès"
396,170904,"Llambilles","14.8784",36.1713,20,17,20130529,201707262100,612,143,"Gironès"
397,170911,"Llanars","24.65",20.7204,31,17,20120620,201707262100,558,983,"Ripollès"
398,170926,"Llançà",NULL,17.7,2,17,NULL,201707262100,4611,4,"Alt Empordà"
399,170932,"Llers",NULL,6.9876,2,17,NULL,201707262100,1167,142,"Alt Empordà"
400,170947,"Llívia",NULL,17.4854,15,17,NULL,201707262100,1291,1224,"Cerdanya"
401,170950,"Lloret de Mar","48.3350",43.3442,34,17,20130529,201707262100,32728,5,"Selva"
402,170963,"les Llosses","114.43",15.77,31,17,20111214,201707262100,246,1000,"Ripollès"
403,170979,"Madremanya","13.5914",19.0089,20,17,20131016,201707262100,222,177,"Gironès"
404,170985,"Maià de Montcal","17.22",9.4888,19,17,20101117,201707262100,379,241,"Garrotxa"
405,170998,"Meranges",NULL,5.0153,15,17,NULL,201707262100,86,1539,"Cerdanya"
406,171002,"Masarac",NULL,36.8435,2,17,NULL,201707262100,265,85,"Alt Empordà"
407,171019,"Massanes",NULL,10.6877,34,17,NULL,201707262100,660,164,"Selva"
408,171024,"Maçanet de Cabrenys",NULL,8.9299,2,17,NULL,201707262100,700,370,"Alt Empordà"
409,171030,"Maçanet de la Selva",NULL,20.9793,34,17,NULL,201801011500,5712,100,"Selva"
410,171058,"Mieres","26.12",14.9918,19,17,20120620,201707262100,331,286,"Garrotxa"
411,171061,"Mollet de Peralada",NULL,55.9924,2,17,NULL,201707262100,172,59,"Alt Empordà"
412,171077,"Molló","43.1301",26.3715,31,17,20140212,201707262100,329,1182,"Ripollès"
413,171096,"Montagut i Oix","93.3899",56.9372,19,17,20130529,201707262100,903,276,"Garrotxa"
414,171100,"Mont-ras",NULL,19.6721,10,17,NULL,201707262100,1841,88,"Baix Empordà"
415,171117,"Navata",NULL,10.0858,2,17,NULL,201707262100,980,145,"Alt Empordà"
416,171122,"Ogassa","45.43",25.5591,31,17,20120620,201707262100,265,951,"Ripollès"
417,171143,"Olot","29.03",10.5068,19,17,20020604,201707262100,31932,443,"Garrotxa"
418,171156,"Ordis",NULL,24.2134,2,17,NULL,201707262100,353,98,"Alt Empordà"
419,171169,"Osor",NULL,6.8335,34,17,NULL,201707262100,390,340,"Selva"
420,171175,"Palafrugell",NULL,18.4553,10,17,NULL,201801011500,21307,64,"Baix Empordà"
421,171181,"Palamós","13.9453",28.69,10,17,20160505,201707262100,17197,12,"Baix Empordà"
422,171194,"Palau de Santa Eulàlia",NULL,9.3166,2,17,NULL,201707262100,91,86,"Alt Empordà"
423,171208,"Palau-saverdera",NULL,17.08,2,17,NULL,201707262100,1197,78,"Alt Empordà"
424,171215,"Palau-sator",NULL,18.8603,10,17,NULL,201801011500,280,20,"Baix Empordà"
425,171236,"Palol de Revardit","18.0676",11.6728,28,17,20130529,201707262100,429,152,"Pla de l'Estany"
426,171241,"Pals","25.7504",32.76,10,17,20171213,201801011500,2400,55,"Baix Empordà"
427,171254,"Pardines","31.40",38.8562,31,17,20111214,201707262100,149,1226,"Ripollès"
428,171267,"Parlavà","6.2131",43.27,10,17,20150429,201707262100,352,40,"Baix Empordà"
429,171289,"Pau",NULL,92.6176,2,17,NULL,201707262100,501,33,"Alt Empordà"
430,171292,"Pedret i Marzà",NULL,12.3157,2,17,NULL,201707262100,154,22,"Alt Empordà"
431,171306,"la Pera",NULL,41.7855,10,17,NULL,201707262100,436,93,"Baix Empordà"
432,171328,"Peralada",NULL,87.5452,2,17,NULL,201707262100,1625,32,"Alt Empordà"
433,171334,"les Planes d'Hostoles","37.45",34.5049,19,17,20120620,201707262100,1798,370,"Garrotxa"
434,171349,"Planoles","18.7403",15.4501,31,17,20130529,201707262100,281,1136,"Ripollès"
435,171352,"Pont de Molins",NULL,85.9856,2,17,NULL,201707262100,419,43,"Alt Empordà"
436,171365,"Pontós",NULL,10.7218,2,17,NULL,201707262100,217,94,"Alt Empordà"
437,171371,"Porqueres","33.71",104.7412,28,17,20100722,201707262100,4154,148,"Pla de l'Estany"
438,171387,"Portbou",NULL,8.3979,2,17,NULL,201707262100,1347,28,"Alt Empordà"
439,171390,"les Preses","9.39",18.987,19,17,20020604,201707262100,1692,474,"Garrotxa"
440,171404,"el Port de la Selva",NULL,18.84,2,17,NULL,201707262100,908,12,"Alt Empordà"
441,171411,"Puigcerdà",NULL,20.0562,15,17,NULL,201707262100,8859,1202,"Cerdanya"
442,171426,"Quart","38.1070",9.0495,20,17,20171213,201801011500,2637,91,"Gironès"
443,171432,"Rabós",NULL,3.3988,2,17,NULL,201707262100,194,106,"Alt Empordà"
444,171447,"Regencós","6.2729",38.431,10,17,20171213,201801011500,304,78,"Baix Empordà"
445,171450,"Ribes de Freser","41.5563",21.9816,31,17,20150128,201707262100,2017,912,"Ripollès"
446,171463,"Riells i Viabrea",NULL,10.6975,34,17,NULL,201707262100,3238,96,"Selva"
447,171479,"Ripoll","73.63",6.5794,31,17,20101215,201707262100,10832,691,"Ripollès"
448,171485,"Riudarenes",NULL,57.5921,34,17,NULL,201801011500,1761,84,"Selva"
449,171498,"Riudaura","23.52",8.304,19,17,20041021,201707262100,417,572,"Garrotxa"
450,171501,"Riudellots de la Selva","13.2757",13.6444,34,17,20150128,201707262100,1849,98,"Selva"
451,171518,"Riumors",NULL,77.0048,2,17,NULL,201707262100,172,7,"Alt Empordà"
452,171523,"Roses",NULL,12.9628,2,17,NULL,201707262100,17173,5,"Alt Empordà"
453,171539,"Rupià",NULL,48.335,10,17,NULL,201707262100,213,66,"Baix Empordà"
454,171544,"Sales de Llierca","35.79",114.43,19,17,20100722,201707262100,128,260,"Garrotxa"
455,171557,"Salt","6.6092",13.5914,20,17,20131016,201707262100,28017,83,"Gironès"
456,171576,"Sant Andreu Salou","5.8154",17.22,20,17,20130529,201707262100,156,132,"Gironès"
457,171582,"Sant Climent Sescebes",NULL,37.9303,2,17,NULL,201707262100,482,86,"Alt Empordà"
458,171595,"Sant Feliu de Buixalleu",NULL,14.534,34,17,NULL,201707262100,756,402,"Selva"
459,171609,"Sant Feliu de Guíxols",NULL,12.5422,10,17,NULL,201707262100,20867,4,"Baix Empordà"
460,171616,"Sant Feliu de Pallerols","33.81",25.8628,19,17,20101117,201707262100,1272,473,"Garrotxa"
461,171621,"Sant Ferriol","42.29",67.6206,19,17,20101215,201707262100,194,366,"Garrotxa"
462,171637,"Sant Gregori","48.8868",45.6741,20,17,20131016,201707262100,2951,112,"Gironès"
463,171642,"Sant Hilari Sacalm",NULL,26.12,34,17,NULL,201707262100,5385,803,"Selva"
464,171655,"Sant Jaume de Llierca","6.90",6.0578,19,17,20100722,201707262100,815,203,"Garrotxa"
465,171668,"Sant Jordi Desvalls",NULL,43.1301,20,17,NULL,201707262100,632,57,"Gironès"
466,171674,"Sant Joan de les Abadesses","53.68",8.4932,31,17,20101117,201707262100,3565,773,"Ripollès"
467,171680,"Sant Joan de Mollet","3.2298",52.2576,20,17,20141022,201707262100,487,54,"Gironès"
468,171693,"Sant Julià de Ramis","18.6987",26.8936,20,17,20131016,201801011500,2656,128,"Gironès"
469,171707,"Vallfogona de Ripollès","38.96",13.9453,31,17,20111214,201707262100,206,956,"Ripollès"
470,171714,"Sant Llorenç de la Muga",NULL,8.5731,2,17,NULL,201707262100,196,173,"Alt Empordà"
471,171729,"Sant Martí de Llémena","42.95",16.5746,20,17,20120620,201707262100,520,256,"Gironès"
472,171735,"Sant Martí Vell","17.2794",12.4288,20,17,20160505,201707262100,209,65,"Gironès"
473,171740,"Sant Miquel de Campmajor","33.62",18.0676,28,17,20100722,201707262100,218,217,"Pla de l'Estany"
474,171753,"Sant Miquel de Fluvià",NULL,8.5856,2,17,NULL,201707262100,671,28,"Alt Empordà"
475,171766,"Sant Mori",NULL,11.9787,2,17,NULL,201707262100,164,51,"Alt Empordà"
476,171772,"Sant Pau de Segúries","8.78",43.9079,31,17,20120620,201707262100,666,867,"Ripollès"
477,171788,"Sant Pere Pescador",NULL,37.45,2,17,NULL,201707262100,1804,5,"Alt Empordà"
478,171805,"Santa Coloma de Farners","70.8871",18.7403,34,17,20170426,201707262100,10565,142,"Selva"
479,171812,"Santa Cristina d'Aro","67.7587",8.64,10,17,20150429,201707262100,4214,30,"Baix Empordà"
480,171827,"Santa Llogaia d'Àlguema",NULL,13.2757,2,17,NULL,201707262100,313,42,"Alt Empordà"
481,171833,"Sant Aniol de Finestres","48.46",21.3281,19,17,20120620,201707262100,289,289,"Garrotxa"
482,171848,"Santa Pau","48.57",58.776,19,17,20100722,201707262100,1565,496,"Garrotxa"
483,171851,"Sant Joan les Fonts","31.97",53.6033,19,17,20051214,201707262100,2652,342,"Garrotxa"
484,171864,"Sarrià de Ter","4.25",209.4328,20,17,20101215,201707262100,4065,70,"Gironès"
485,171870,"Saus, Camallera i Llampaies",NULL,7.1393,2,17,NULL,201707262100,737,86,"Alt Empordà"
486,171886,"la Selva de Mar",NULL,6.5382,2,17,NULL,201707262100,223,48,"Alt Empordà"
487,171899,"la Cellera de Ter","14.6436",45.8626,34,17,20141022,201707262100,2096,166,"Selva"
488,171903,"Serinyà","17.20",27.9252,28,17,20100722,201707262100,1045,188,"Pla de l'Estany"
489,171910,"Serra de Daró",NULL,8.7556,10,17,NULL,201707262100,184,15,"Baix Empordà"
490,171925,"Setcases","48.8961",5.4657,31,17,20130529,201707262100,181,1265,"Ripollès"
491,171931,"Sils",NULL,35.79,34,17,NULL,201707262100,4126,76,"Selva"
492,171946,"Susqueda",NULL,12.6149,34,17,NULL,201707262100,112,816,"Selva"
493,171959,"la Tallada d'Empordà",NULL,6.6092,10,17,NULL,201707262100,367,20,"Baix Empordà"
494,171962,"Terrades",NULL,1.9516,2,17,NULL,201707262100,146,228,"Alt Empordà"
495,171978,"Torrent","7.9101",48.46,10,17,20160727,201707262100,190,44,"Baix Empordà"
496,171984,"Torroella de Fluvià",NULL,48.57,2,17,NULL,201707262100,460,9,"Alt Empordà"
497,171997,"Torroella de Montgrí",NULL,5.8154,10,17,NULL,201801011500,10588,31,"Baix Empordà"
498,172001,"Tortellà","11.00",31.97,19,17,20100722,201707262100,729,276,"Garrotxa"
499,172018,"Toses","57.6725",10.9164,31,17,20130529,201707262100,160,1444,"Ripollès"
500,172023,"Tossa de Mar","38.1540",106.3214,34,17,20171213,201801011500,5414,5,"Selva"
501,172039,"Ultramort",NULL,59.7993,10,17,NULL,201707262100,200,30,"Baix Empordà"
502,172044,"Ullà",NULL,25.194,10,17,NULL,201707262100,1039,21,"Baix Empordà"
503,172057,"Ullastret",NULL,24.2226,10,17,NULL,201707262100,233,49,"Baix Empordà"
504,172060,"Urús",NULL,62.0567,15,17,NULL,201707262100,200,1263,"Cerdanya"
505,172076,"la Vall d'en Bas","90.57",15.8514,19,17,20051010,201707262100,2650,510,"Garrotxa"
506,172082,"la Vall de Bianya","93.62",33.81,19,17,20040722,201707262100,1256,367,"Garrotxa"
507,172095,"Vall-llobrega","5.4819",42.29,10,17,20170726,201707262100,730,49,"Baix Empordà"
508,172109,"Ventalló",NULL,48.8868,2,17,NULL,201707262100,698,28,"Alt Empordà"
509,172116,"Verges",NULL,82.2237,10,17,NULL,201707262100,1179,23,"Baix Empordà"
510,172121,"Vidrà","34.47",6.9,24,17,20120620,201707262100,168,982,"Osona"
511,172137,"Vidreres",NULL,16.6497,34,17,NULL,201801011500,6676,93,"Selva"
512,172142,"Vilabertran",NULL,20.8401,2,17,NULL,201707262100,843,19,"Alt Empordà"
513,172155,"Vilablareix","6.14",11.8011,20,17,20111214,201707262100,2213,99,"Gironès"
514,172168,"Viladasens","15.5161",53.68,20,17,20141022,201707262100,191,96,"Gironès"
515,172174,"Viladamat",NULL,3.2298,2,17,NULL,201707262100,421,13,"Alt Empordà"
516,172180,"Vilademuls","62.17",3.5089,28,17,20111214,201707262100,786,120,"Pla de l'Estany"
517,172207,"Viladrau","50.7127",7.9101,24,17,20141022,201707262100,999,821,"Osona"
518,172214,"Vilafant",NULL,16.8719,2,17,NULL,201707262100,5013,54,"Alt Empordà"
519,172229,"Vilaür",NULL,65.8133,2,17,NULL,201707262100,139,65,"Alt Empordà"
520,172235,"Vilajuïga",NULL,11,2,17,NULL,201707262100,1072,31,"Alt Empordà"
521,172240,"Vilallonga de Ter","64.28",57.6725,31,17,20120620,201707262100,448,1067,"Ripollès"
522,172253,"Vilamacolum",NULL,38.154,2,17,NULL,201707262100,280,5,"Alt Empordà"
523,172266,"Vilamalla",NULL,7.3589,2,17,NULL,201707262100,1092,45,"Alt Empordà"
524,172272,"Vilamaniscle",NULL,8.78,2,17,NULL,201707262100,182,169,"Alt Empordà"
525,172288,"Vilanant",NULL,18.2794,2,17,NULL,201707262100,333,98,"Alt Empordà"
526,172305,"Vila-sacra",NULL,70.8871,2,17,NULL,201707262100,485,16,"Alt Empordà"
527,172327,"Vilopriu",NULL,67.7587,10,17,NULL,201707262100,189,82,"Baix Empordà"
528,172333,"Vilobí d'Onyar","32.5966",4.3804,34,17,20130529,201707262100,2718,122,"Selva"
529,172348,"Biure",NULL,7.3487,2,17,NULL,201707262100,236,81,"Alt Empordà"
530,179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",NULL,11.1065,10,17,NULL,201801011500,1271,110,"Baix Empordà"
531,179026,"Forallac","50.1778",4.25,10,17,20150730,201707262100,1746,51,"Baix Empordà"
532,179032,"Sant Julià del Llor i Bonmatí","9.6539",NULL,34,17,20141022,201707262100,1093,160,"Selva"
533,250019,"Abella de la Conca",NULL,7.2556,25,25,NULL,201707262100,186,956,"Pallars Jussà"
534,250024,"Àger",NULL,14.6436,23,25,NULL,201707262100,491,642,"Noguera"
535,250030,"Agramunt",NULL,17.2,38,25,NULL,201707262100,5459,337,"Urgell"
536,250045,"els Alamús",NULL,7.9567,33,25,NULL,201707262100,701,212,"Segrià"
537,250058,"Alàs i Cerc",NULL,48.8961,4,25,NULL,201707262100,404,768,"Alt Urgell"
538,250061,"l'Albagés","26.12",30.086,18,25,20100311,201707262100,492,372,"Garrigues"
539,250077,"Albatàrrec",NULL,50.9116,33,25,NULL,201707262100,1519,147,"Segrià"
540,250083,"Albesa",NULL,5.4819,23,25,NULL,201707262100,1587,237,"Noguera"
541,250096,"l'Albi","32.71",25.0131,18,25,20091007,201707262100,811,526,"Garrigues"
542,250100,"Alcanó",NULL,9.6912,33,25,NULL,201707262100,253,214,"Segrià"
543,250117,"Alcarràs",NULL,34.47,33,25,NULL,201707262100,5970,137,"Segrià"
544,250122,"Alcoletge",NULL,48.1929,33,25,NULL,201707262100,2239,213,"Segrià"
545,250138,"Alfarràs",NULL,2.2702,33,25,NULL,201707262100,3274,281,"Segrià"
546,250143,"Alfés",NULL,5.5729,33,25,NULL,201707262100,321,236,"Segrià"
547,250156,"Algerri","54.4168",13.1863,23,25,20140212,201707262100,467,345,"Noguera"
548,250169,"Alguaire",NULL,64.28,33,25,NULL,201707262100,3088,304,"Segrià"
549,250175,"Alins",NULL,6.14,26,25,NULL,201707262100,251,1048,"Pallars Sobirà"
550,250194,"Almacelles",NULL,15.5161,33,25,NULL,201707262100,6088,247,"Segrià"
551,250208,"Almatret",NULL,NULL,33,25,NULL,201707262100,443,462,"Segrià"
552,250215,"Almenar",NULL,50.1778,33,25,NULL,201707262100,3576,329,"Segrià"
553,250220,"Alòs de Balaguer","69.0765",24.9817,23,25,20140212,201707262100,174,297,"Noguera"
554,250236,"Alpicat",NULL,11.8341,33,25,NULL,201707262100,5362,264,"Segrià"
555,250241,"Alt Àneu",NULL,62.17,26,25,NULL,201707262100,457,1076,"Pallars Sobirà"
556,250254,"Naut Aran",NULL,50.7127,39,25,NULL,201707262100,1732,1267,"Val d'Aran"
557,250273,"Anglesola","23.6724",57.4533,38,25,20150429,201707262100,1303,335,"Urgell"
558,250292,"Arbeca","58.22",8.3865,18,25,20100311,201707262100,2512,332,"Garrigues"
559,250306,"el Pont de Bar",NULL,26.12,4,25,NULL,201707262100,193,861,"Alt Urgell"
560,250313,"Arres",NULL,5.5559,39,25,NULL,201707262100,61,1224,"Val d'Aran"
561,250328,"Arsèguel",NULL,48.9722,4,25,NULL,201707262100,100,950,"Alt Urgell"
562,250334,"Artesa de Lleida",NULL,8.8699,33,25,NULL,201707262100,1451,202,"Segrià"
563,250349,"Artesa de Segre",NULL,56.4375,23,25,NULL,201707262100,3696,318,"Noguera"
564,250352,"la Sentiu de Sió","29.5442",66.7523,23,25,20140514,201707262100,478,281,"Noguera"
565,250365,"Aspa",NULL,69.0765,33,25,NULL,201707262100,269,256,"Segrià"
566,250371,"les Avellanes i Santa Linya","102.9248",15.2979,23,25,20150429,201707262100,469,567,"Noguera"
